Column1,timestamp8601,@message,cf_app_name,level,Info
14938,"June 17th 2020, 13:26:54.381",      Mapped : PYUN to http://www.dell.com/identity/claims/profile/username,SupportOnlinePurchasedproductsApi,info,      Mapped : PYUN to http://www.dell.com/identity/claims/profile/username
14939,"June 17th 2020, 13:26:54.381",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14940,"June 17th 2020, 13:26:54.380",      @@@ RenewSessionHandler.ProcessRequest,SupportOnlinePurchasedproductsApi,info,      @@@ RenewSessionHandler.ProcessRequest
14941,"June 17th 2020, 13:26:54.380",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14942,"June 17th 2020, 13:26:54.380",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Pipeline.RenewSessionHandler[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Pipeline.RenewSessionHandler[0]
14943,"June 17th 2020, 13:26:54.380",      shortnameenabled  : True and claims found,SupportOnlinePurchasedproductsApi,info,      shortnameenabled  : True and claims found
14944,"June 17th 2020, 13:26:54.380",      Mapped : PYPID to http://www.dell.com/identity/claims/profile/id,SupportOnlinePurchasedproductsApi,info,      Mapped : PYPID to http://www.dell.com/identity/claims/profile/id
14945,"June 17th 2020, 13:26:54.380",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14946,"June 17th 2020, 13:26:54.378",      @@@Chain.Authenticate,SupportOnlinePurchasedproductsApi,info,      @@@Chain.Authenticate
14947,"June 17th 2020, 13:26:54.378",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Business.ActionStrategy.CoreStrategySelector[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Business.ActionStrategy.CoreStrategySelector[0]
14948,"June 17th 2020, 13:26:54.378",      No Action Strategy seleted,SupportOnlinePurchasedproductsApi,info,      No Action Strategy seleted
14949,"June 17th 2020, 13:26:54.378",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Utilities.Chain[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Utilities.Chain[0]
14950,"June 17th 2020, 13:26:54.376",      time difference:1,SupportOnlinePurchasedproductsApi,info,      time difference:1
14951,"June 17th 2020, 13:26:54.376",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14952,"June 17th 2020, 13:26:54.375",      cstTimeNow:6/17/20 1:26:41 PM,SupportOnlinePurchasedproductsApi,info,      cstTimeNow:6/17/20 1:26:41 PM
14953,"June 17th 2020, 13:26:54.374",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14954,"June 17th 2020, 13:26:54.374",      appCstTimeZoneDisplayName:Central Standard Time,SupportOnlinePurchasedproductsApi,info,      appCstTimeZoneDisplayName:Central Standard Time
14955,"June 17th 2020, 13:26:54.374",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14956,"June 17th 2020, 13:26:54.371",      appCstTimeZoneId from connection:America/Matamoros,SupportOnlinePurchasedproductsApi,info,      appCstTimeZoneId from connection:America/Matamoros
14957,"June 17th 2020, 13:26:54.371",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14958,"June 17th 2020, 13:26:54.371",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0]
14959,"June 17th 2020, 13:26:54.371",      Parsed latdatetime:6/17/20 1:24:46 PM,SupportOnlinePurchasedproductsApi,info,      Parsed latdatetime:6/17/20 1:24:46 PM
14960,"June 17th 2020, 13:26:54.371",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.ClaimsHelper[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Utilities.ClaimsHelper[0]
14961,"June 17th 2020, 13:26:54.371",      @@@ClientSecurityContextHandler.ProcessRequest,SupportOnlinePurchasedproductsApi,info,      @@@ClientSecurityContextHandler.ProcessRequest
14962,"June 17th 2020, 13:26:54.369",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0]
14963,"June 17th 2020, 13:26:54.369",      No Valid Claims found in Header,SupportOnlinePurchasedproductsApi,info,      No Valid Claims found in Header
14964,"June 17th 2020, 13:26:54.369",      @@@PopulateUserIdentityFromHeaderHandler.ProcessRequest,SupportOnlinePurchasedproductsApi,info,      @@@PopulateUserIdentityFromHeaderHandler.ProcessRequest
14965,"June 17th 2020, 13:26:54.369",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Pipeline.PopulateUserIdentityFromHeaderHandler[0]
14966,"June 17th 2020, 13:26:54.367","""47.147.1.239,",soitrp,info,47.147.1.239
14967,"June 17th 2020, 13:26:54.367",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Core.Middlewares.DaisAuthenticationMiddleware[0],SupportOnlinePurchasedproductsApi,info, Dell.Identity.WebModule.Core.Middlewares.DaisAuthenticationMiddleware[0]
14968,"June 17th 2020, 13:26:54.367",      @@@DaisAuthenticationMiddleware.Invoke,SupportOnlinePurchasedproductsApi,info,      @@@DaisAuthenticationMiddleware.Invoke
14969,"June 17th 2020, 13:26:54.365","""10.134.4.117,",soitrp,info,10.134.4.117
14970,"June 17th 2020, 13:26:54.350",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
14971,"June 17th 2020, 13:26:54.350",      Request finished in 0.7753ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 0.7753ms 200 application/json; charset=utf-8
14972,"June 17th 2020, 13:26:54.346",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14973,"June 17th 2020, 13:26:54.346",      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2851ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2851ms
14974,"June 17th 2020, 13:26:54.346",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
14975,"June 17th 2020, 13:26:54.346","      Executing ObjectResult, writing value of type 'System.String'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'System.String'."
14976,"June 17th 2020, 13:26:54.344","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0013ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0013ms."
14977,"June 17th 2020, 13:26:54.344",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
14978,"June 17th 2020, 13:26:54.343",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14979,"June 17th 2020, 13:26:54.342",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14980,"June 17th 2020, 13:26:54.342",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid
14981,"June 17th 2020, 13:26:54.341",      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  ,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  
14982,"June 17th 2020, 13:26:54.341",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
14983,"June 17th 2020, 13:26:54.341","""",SupportOnlineSecureUrlApi,info,""""
14984,"June 17th 2020, 13:26:54.330",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware[1],searchui,info, Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware[1]
14985,"June 17th 2020, 13:26:54.325","""220.181.108.92,",soitrp,info,220.181.108.92
14986,"June 17th 2020, 13:26:54.325","""143.0.124.163,",soitrp,info,143.0.124.163
14987,"June 17th 2020, 13:26:54.319","""",Support-Client,info,""""
14989,"June 17th 2020, 13:26:54.221","""83.26.207.181,",soitrp,info,83.26.207.181
14991,"June 17th 2020, 13:26:54.221","""",Support-Client,info,""""
14992,"June 17th 2020, 13:26:54.221","""109.215.170.117,",soitrp,info,109.215.170.117
14993,"June 17th 2020, 13:26:54.220","""72.194.134.226,",soitrp,info,72.194.134.226
14994,"June 17th 2020, 13:26:54.216","""4.14.73.132,",soitrp,info,4.14.73.132
14995,"June 17th 2020, 13:26:54.216","""66.249.68.26,",soitrp,info,66.249.68.26
14996,"June 17th 2020, 13:26:54.197",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
14997,"June 17th 2020, 13:26:54.181",      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7879ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7879ms
14998,"June 17th 2020, 13:26:54.181",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
14999,"June 17th 2020, 13:26:54.181",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
15000,"June 17th 2020, 13:26:54.181","      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'."
15001,"June 17th 2020, 13:26:54.181",      Request finished in 1.9189ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 1.9189ms 200 application/json; charset=utf-8
15002,"June 17th 2020, 13:26:54.178",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
15003,"June 17th 2020, 13:26:54.178",      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 160,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 160
15004,"June 17th 2020, 13:26:54.178",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid
15005,"June 17th 2020, 13:26:54.178",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
15006,"June 17th 2020, 13:26:54.178",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
15007,"June 17th 2020, 13:26:54.178",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
15008,"June 17th 2020, 13:26:54.178",      Authorization was successful.,SupportOnlineSecureUrlApi,info,      Authorization was successful.
15010,"June 17th 2020, 13:26:54.178",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1]
15011,"June 17th 2020, 13:26:54.178","""",SupportOnlineSecureUrlApi,info,""""
15012,"June 17th 2020, 13:26:54.178",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
15013,"June 17th 2020, 13:26:54.178","""111.206.198.36,",soitrp,info,111.206.198.36
15014,"June 17th 2020, 13:26:54.178","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.2218ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.2218ms."
15015,"June 17th 2020, 13:26:54.177","""64.83.255.34,",soitrp,info,64.83.255.34
15016,"June 17th 2020, 13:26:54.173","""-",svc-soitrp,info,"""-"
15017,"June 17th 2020, 13:26:53.885","""",Support-Client,info,""""
15018,"June 17th 2020, 13:26:53.885",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
15020,"June 17th 2020, 13:26:53.873","""77.37.232.192,",soitrp,info,77.37.232.192
15022,"June 17th 2020, 13:26:53.864","""",Support-Client,info,""""
15023,"June 17th 2020, 13:26:53.858","""-",svc-soitrp,info,"""-"
15024,"June 17th 2020, 13:26:53.836","""",Support-Client,info,""""
15026,"June 17th 2020, 13:26:53.833","""",Support-Client,info,""""
15028,"June 17th 2020, 13:26:53.832","[Sec-Fetch-Dest, Sec-Fetch-Mode, Sec-Fetch-Site, Sec-Fetch-User, Storm-Homepage-Redirect, Responsive-Enabled, Responsive-Lwpbuilder, B3, Dell-Mobile-Bot, Dnt, Trans-Device-Info, X-Trans-Device-Info, Upgrade-Insecure-Requests, Via, X-Akamai-Config-Log-Detail]",sba-api-gateway-prod-13320515,info,"[Sec-Fetch-Dest, Sec-Fetch-Mode, Sec-Fetch-Site, Sec-Fetch-User, Storm-Homepage-Redirect, Responsive-Enabled, Responsive-Lwpbuilder, B3, Dell-Mobile-Bot, Dnt, Trans-Device-Info, X-Trans-Device-Info, Upgrade-Insecure-Requests, Via, X-Akamai-Config-Log-Detail]"
15031,"June 17th 2020, 13:26:53.777","""",Support-Client,info,""""
15032,"June 17th 2020, 13:26:53.774","""",Support-Client,info,""""
15034,"June 17th 2020, 13:26:53.679","""31.202.5.97,",soitrp,info,31.202.5.97
15035,"June 17th 2020, 13:26:53.678","""91.35.176.172,",soitrp,info,91.35.176.172
15037,"June 17th 2020, 13:26:53.640","""54.84.126.201,",soitrp,info,54.84.126.201
15039,"June 17th 2020, 13:26:53.608",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
15040,"June 17th 2020, 13:26:53.607","""",Support-Client,info,""""
15041,"June 17th 2020, 13:26:53.599","""45.4.43.69,",soitrp,info,45.4.43.69
15042,"June 17th 2020, 13:26:53.599","""128.149.254.58,",soitrp,info,128.149.254.58
15043,"June 17th 2020, 13:26:53.599","""97.77.229.195,",soitrp,info,97.77.229.195
15046,"June 17th 2020, 13:26:53.584","""",Support-Client,info,""""
15047,"June 17th 2020, 13:26:53.584","""",Support-Client,info,""""
15049,"June 17th 2020, 13:26:53.584","""",Support-Client,info,""""
15050,"June 17th 2020, 13:26:53.581","""",Support-Client,info,""""
15053,"June 17th 2020, 13:26:53.557",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
15054,"June 17th 2020, 13:26:53.553","""172.21.73.242",staticcdn-prod,info,"""172.21.73.242"
15055,"June 17th 2020, 13:26:53.496","""143.166.83.38,",soitrp,info,143.166.83.38
15056,"June 17th 2020, 13:26:53.474","""91.63.114.9,",soitrp,info,91.63.114.9
15058,"June 17th 2020, 13:26:53.463","""",Support-Client,info,""""
15060,"June 17th 2020, 13:26:53.460","""",Support-Client,info,""""
15061,"June 17th 2020, 13:26:53.460","""",Support-Client,info,""""
15062,"June 17th 2020, 13:26:53.453","""70.175.233.190,",soitrp,info,70.175.233.190
15063,"June 17th 2020, 13:26:53.450","""187.17.223.150,",soitrp,info,187.17.223.150
15064,"June 17th 2020, 13:26:53.430","""213.180.203.77,",soitrp,info,213.180.203.77
15065,"June 17th 2020, 13:26:53.427","""",Support-Client,info,""""
15070,"June 17th 2020, 13:26:52.341",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Cache.DistributedCacheProvider[0],drivers-ux,info, Dell.SupportOnline.Cache.DistributedCacheProvider[0]
15072,"June 17th 2020, 13:26:52.321","""54.84.126.201,",soitrp,info,54.84.126.201
15073,"June 17th 2020, 13:26:51.207","""54.84.126.201,",soitrp,info,54.84.126.201
15074,"June 17th 2020, 13:26:51.207","""10.135.73.216,",soitrp,info,10.135.73.216
